ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3831	11:27:11.422	1.39747E+15																13		Fixation	250	1936	1439	230	1123	752	1167	719	1145	735	1937	1434	315,60	83,42	327,82	92,63	321,71	88,02	204,66	295,43	534,16	271,04	293,71	533,35					616,79	616,79	3,44	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3847	11:27:11.438	1.39747E+15																13		Fixation	250	1936	1439	231	1124	756	1168	714	1146	735	1938	1434	315,83	82,31	328,07	94,01	321,95	88,16	204,71	295,43	534,13	271,10	293,75	533,40					616,76	616,76	3,45	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3864	11:27:11.455	1.39747E+15																13		Fixation	250	1936	1439	232	1122	762	1172	717	1147	739	1939	1438	315,36	80,52	329,31	93,24	322,33	86,88	204,76	295,38	534,02	271,14	293,74	533,38					616,63	616,63	3,47	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3881	11:27:11.472	1.39747E+15																13		Fixation	250	1936	1439	233	1124	754	1165	717	1144	735	1936	1434	315,88	82,76	327,32	93,32	321,60	88,04	204,78	295,54	534,25	271,19	293,73	533,37					616,92	616,92	3,46	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3897	11:27:11.488	1.39747E+15																13		Fixation	250	1936	1439	234	1123	762	1163	716	1143	739	1935	1438	315,56	80,64	326,75	93,52	321,15	87,08	204,80	295,63	534,37	271,23	293,69	533,30					617,07	617,07	3,49	3,61	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3914	11:27:11.505	1.39747E+15																13		Fixation	250	1936	1439	235	1124	761	1163	718	1143	739	1935	1438	315,82	80,91	326,63	92,90	321,22	86,91	204,83	295,59	534,29	271,26	293,75	533,40					616,97	616,97	3,48	3,61	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3931	11:27:11.522	1.39747E+15																13		Fixation	250	1936	1439	236	1131	759	1165	723	1148	741	1940	1440	317,65	81,40	327,43	91,43	322,54	86,41	204,85	295,54	534,21	271,29	293,83	533,53					616,88	616,88	3,50	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3947	11:27:11.538	1.39747E+15																13		Fixation	250	1936	1439	237	1124	765	1163	726	1143	745	1935	1444	315,79	79,78	326,71	90,78	321,25	85,28	204,88	295,46	534,09	271,31	293,74	533,41					616,74	616,74	3,51	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3964	11:27:11.555	1.39747E+15																13		Fixation	250	1936	1439	238	1128	759	1165	721	1146	740	1938	1439	316,93	81,52	327,19	92,11	322,06	86,81	204,90	295,40	534,03	271,32	293,66	533,31					616,65	616,65	3,51	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3981	11:27:11.572	1.39747E+15																13		Fixation	250	1936	1439	239	1120	775	1165	713	1142	744	1934	1443	314,71	76,94	327,23	94,25	320,97	85,60	204,92	295,35	533,97	271,35	293,65	533,33					616,57	616,57	3,52	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									3997	11:27:11.588	1.39747E+15																13		Fixation	250	1936	1439	240	1123	774	1162	723	1142	748	1934	1447	315,54	77,21	326,57	91,53	321,06	84,37	204,93	295,33	533,96	271,36	293,65	533,35					616,55	616,55	3,55	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4014	11:27:11.605	1.39747E+15																13		Fixation	250	1936	1439	241	1121	772	1165	726	1143	749	1935	1448	315,06	77,81	327,26	90,69	321,16	84,25	204,93	295,35	534,03	271,37	293,59	533,29					616,62	616,62	3,53	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4031	11:27:11.622	1.39747E+15																13		Fixation	250	1936	1439	242	1117	772	1163	728	1140	750	1932	1449	313,74	77,97	326,80	90,07	320,27	84,02	204,94	295,28	533,97	271,37	293,50	533,18					616,53	616,53	3,53	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4047	11:27:11.638	1.39747E+15																13		Fixation	250	1936	1439	243	1197	779	1250	730	1223	754	2015	1453	336,43	75,79	351,22	89,55	343,82	82,67	205,17	295,55	534,50	271,55	293,43	533,21					617,12	617,12	3,55	3,69	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4064	11:27:11.655	1.39747E+15																14		Fixation	500	2142	1466	244	1314	775	1373	739	1343	757	2135	1456	369,18	77,01	385,75	87,02	377,46	82,01	205,46	295,58	534,63	271,83	293,55	533,48					617,22	617,22	3,57	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4081	11:27:11.671	1.39747E+15																14		Fixation	500	2142	1466	245	1308	788	1383	746	1345	767	2137	1466	367,51	73,47	388,57	85,06	378,04	79,26	205,47	295,50	534,59	271,84	293,51	533,45					617,14	617,14	3,59	3,69	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4097	11:27:11.688	1.39747E+15																14		Fixation	500	2142	1466	246	1319	780	1385	747	1352	763	2144	1462	370,57	75,55	389,06	84,77	379,82	80,16	205,45	295,32	534,38	271,82	293,48	533,43					616,87	616,87	3,57	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4114	11:27:11.705	1.39747E+15																14		Fixation	500	2142	1466	247	1318	782	1383	739	1350	760	2142	1459	370,19	74,93	388,47	87,18	379,33	81,05	205,44	295,21	534,26	271,82	293,47	533,45					616,72	616,72	3,56	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4131	11:27:11.721	1.39747E+15																14		Fixation	500	2142	1466	248	1303	793	1378	743	1340	768	2132	1467	366,05	71,89	387,27	85,85	376,66	78,87	205,42	295,12	534,14	271,81	293,43	533,40					616,56	616,56	3,60	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4147	11:27:11.738	1.39747E+15																14		Fixation	500	2142	1466	249	1319	780	1380	741	1349	760	2141	1459	370,51	75,58	387,82	86,40	379,17	80,99	205,39	295,16	534,21	271,81	293,40	533,37					616,65	616,65	3,57	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4164	11:27:11.755	1.39747E+15																14		Fixation	500	2142	1466	250	1322	781	1378	744	1350	762	2142	1461	371,53	75,21	387,15	85,56	379,34	80,39	205,38	295,13	534,16	271,81	293,36	533,31					616,59	616,59	3,57	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4181	11:27:11.771	1.39747E+15																14		Fixation	500	2142	1466	251	1319	780	1385	742	1352	761	2144	1460	370,53	75,69	389,12	86,37	379,82	81,03	205,39	295,10	534,08	271,81	293,30	533,22					616,51	616,51	3,59	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4197	11:27:11.788	1.39747E+15																14		Fixation	500	2142	1466	252	1324	781	1382	744	1353	762	2145	1461	371,99	75,27	388,21	85,64	380,10	80,45	205,39	295,05	533,97	271,82	293,26	533,14					616,39	616,39	3,57	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4214	11:27:11.805	1.39747E+15																14		Fixation	500	2142	1466	253	1323	786	1378	746	1350	766	2142	1465	371,82	73,78	387,15	85,09	379,49	79,43	205,40	295,01	533,90	271,83	293,25	533,11					616,30	616,30	3,59	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4231	11:27:11.821	1.39747E+15																14		Fixation	500	2142	1466	254	1319	786	1381	749	1350	767	2142	1466	370,59	73,90	388,07	84,39	379,33	79,14	205,39	295,02	533,89	271,82	293,20	533,04					616,30	616,30	3,58	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4247	11:27:11.838	1.39747E+15																14		Fixation	500	2142	1466	255	1325	788	1381	746	1353	767	2145	1466	372,21	73,42	388,03	84,99	380,12	79,21	205,37	294,98	533,80	271,82	293,22	533,06					616,21	616,21	3,59	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4264	11:27:11.855	1.39747E+15																14		Fixation	500	2142	1466	256	1328	789	1376	748	1352	768	2144	1467	373,15	73,16	386,67	84,69	379,91	78,92	205,34	294,98	533,81	271,81	293,21	533,02					616,22	616,22	3,58	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4280	11:27:11.871	1.39747E+15																14		Fixation	500	2142	1466	257	1323	796	1381	748	1352	772	2144	1471	371,72	71,05	387,87	84,59	379,79	77,82	205,31	295,00	533,84	271,78	293,21	533,01					616,25	616,25	3,59	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4297	11:27:11.888	1.39747E+15																14		Fixation	500	2142	1466	258	1320	786	1380	750	1350	768	2142	1467	370,87	74,03	387,64	83,92	379,25	78,97	205,29	294,84	533,62	271,74	293,14	532,89					615,98	615,98	3,56	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4314	11:27:11.905	1.39747E+15																14		Fixation	500	2142	1466	259	1307	792	1380	752	1343	772	2135	1471	367,24	72,35	387,78	83,33	377,51	77,84	205,27	294,77	533,54	271,69	293,00	532,68					615,88	615,88	3,56	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4330	11:27:11.921	1.39747E+15																14		Fixation	500	2142	1466	260	1318	786	1374	754	1346	770	2138	1469	370,43	73,96	385,91	82,94	378,17	78,45	205,22	294,86	533,71	271,66	292,97	532,64					616,07	616,07	3,57	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4347	11:27:11.938	1.39747E+15																14		Fixation	500	2142	1466	261	1317	790	1374	751	1345	770	2137	1469	369,98	72,93	386,14	83,68	378,06	78,30	205,18	294,83	533,70	271,65	293,01	532,71					616,04	616,04	3,58	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4364	11:27:11.955	1.39747E+15																14		Fixation	500	2142	1466	262	1315	791	1377	749	1346	770	2138	1469	369,44	72,49	387,00	84,23	378,22	78,36	205,16	294,78	533,65	271,63	293,03	532,75					615,98	615,98	3,57	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4380	11:27:11.971	1.39747E+15																14		Fixation	500	2142	1466	263	1312	796	1382	745	1347	770	2139	1469	368,74	71,17	388,27	85,50	378,51	78,33	205,16	294,69	533,54	271,63	293,03	532,77					615,84	615,84	3,57	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4397	11:27:11.988	1.39747E+15																14		Fixation	500	2142	1466	264	1326	784	1380	743	1353	763	2145	1462	372,53	74,44	387,84	85,99	380,18	80,21	205,16	294,65	533,49	271,63	292,98	532,73					615,77	615,77	3,54	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4414	11:27:12.005	1.39747E+15																14		Fixation	500	2142	1466	265	1318	795	1381	734	1349	764	2141	1463	370,30	71,54	387,88	88,41	379,09	79,97	205,17	294,64	533,48	271,63	292,87	532,61					615,77	615,77	3,55	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4430	11:27:12.021	1.39747E+15																14		Fixation	500	2142	1466	266	1323	794	1381	747	1352	770	2144	1469	371,80	71,80	387,96	84,73	379,88	78,27	205,17	294,60	533,43	271,64	292,82	532,55					615,70	615,70	3,54	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4447	11:27:12.038	1.39747E+15																14		Fixation	500	2142	1466	267	1322	803	1377	749	1349	776	2141	1475	371,39	69,16	386,85	84,29	379,12	76,72	205,19	294,56	533,36	271,64	292,81	532,55					615,62	615,62	3,59	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4464	11:27:12.054	1.39747E+15																14		Fixation	500	2142	1466	268	1326	792	1378	748	1352	770	2144	1469	372,67	72,20	387,23	84,61	379,95	78,40	205,20	294,61	533,43	271,65	292,79	532,53					615,70	615,70	3,58	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4480	11:27:12.071	1.39747E+15																14		Fixation	500	2142	1466	269	1319	798	1381	747	1350	772	2142	1471	370,53	70,51	388,07	84,75	379,30	77,63	205,21	294,59	533,40	271,66	292,77	532,50					615,67	615,67	3,57	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4497	11:27:12.088	1.39747E+15																14		Fixation	500	2142	1466	270	1320	793	1380	746	1350	769	2142	1468	370,74	71,97	387,65	85,13	379,19	78,55	205,21	294,59	533,39	271,66	292,79	532,53					615,66	615,66	3,54	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4514	11:27:12.104	1.39747E+15																14		Fixation	500	2142	1466	271	1316	792	1383	742	1349	767	2141	1466	369,67	72,23	388,68	86,31	379,17	79,27	205,21	294,61	533,42	271,66	292,80	532,53					615,70	615,70	3,55	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4530	11:27:12.121	1.39747E+15																14		Fixation	500	2142	1466	272	1323	784	1382	746	1352	765	2144	1464	371,63	74,38	388,18	85,04	379,90	79,71	205,20	294,64	533,43	271,65	292,82	532,52					615,73	615,73	3,54	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4547	11:27:12.138	1.39747E+15																14		Fixation	500	2142	1466	273	1240	723	1324	675	1282	699	2074	1398	348,44	91,54	372,10	105,13	360,27	98,34	205,03	294,79	533,41	271,48	292,93	532,42					615,79	615,79	3,56	3,69	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4564	11:27:12.154	1.39747E+15																15		Fixation	216	1942	1336	274	1152	694	1239	626	1195	660	1987	1359	323,71	99,68	348,22	118,62	335,97	109,15	204,82	295,13	533,69	271,23	293,16	532,52					616,22	616,22	3,58	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4580	11:27:12.171	1.39747E+15																15		Fixation	216	1942	1336	275	1102	672	1181	600	1141	636	1933	1335	309,56	105,95	331,92	126,09	320,74	116,02	204,67	295,09	533,59	271,03	293,02	532,31					616,13	616,13	3,54	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4597	11:27:12.188	1.39747E+15																15		Fixation	216	1942	1336	276	1119	661	1189	595	1154	628	1946	1327	314,44	108,82	333,95	127,46	324,20	118,14	204,66	295,15	533,66	271,03	293,10	532,42					616,21	616,21	3,54	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4614	11:27:12.204	1.39747E+15																15		Fixation	216	1942	1336	277	1114	667	1184	602	1149	634	1941	1333	313,05	107,28	332,57	125,34	322,81	116,31	204,64	295,20	533,71	271,03	293,10	532,38					616,29	616,29	3,54	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4630	11:27:12.221	1.39747E+15																15		Fixation	216	1942	1336	278	1117	679	1182	603	1149	641	1941	1340	313,92	103,90	332,12	125,10	323,02	114,50	204,62	295,23	533,72	271,03	293,10	532,36					616,31	616,31	3,55	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4647	11:27:12.238	1.39747E+15																15		Fixation	216	1942	1336	279	1115	669	1182	605	1148	637	1940	1336	313,29	106,57	332,13	124,62	322,71	115,59	204,62	295,16	533,58	271,04	293,08	532,30					616,16	616,16	3,54	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4664	11:27:12.254	1.39747E+15																15		Fixation	216	1942	1336	280	1116	671	1184	598	1150	634	1942	1333	313,50	106,19	332,70	126,51	323,10	116,35	204,62	295,16	533,58	271,04	293,03	532,23					616,15	616,15	3,55	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4680	11:27:12.271	1.39747E+15																15		Fixation	216	1942	1336	281	1122	677	1182	600	1152	638	1944	1337	315,30	104,48	331,98	126,00	323,64	115,24	204,62	295,13	533,53	271,04	293,01	532,21					616,10	616,10	3,56	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4697	11:27:12.288	1.39747E+15																15		Fixation	216	1942	1336	282	1124	672	1177	603	1150	637	1942	1336	315,82	105,94	330,64	125,15	323,23	115,55	204,62	295,10	533,50	271,04	292,95	532,15					616,05	616,05	3,54	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4714	11:27:12.304	1.39747E+15																15		Fixation	216	1942	1336	283	1119	675	1181	598	1150	636	1942	1335	314,33	105,07	331,70	126,54	323,02	115,80	204,62	295,09	533,49	271,04	292,92	532,13					616,04	616,04	3,53	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4730	11:27:12.321	1.39747E+15																15		Fixation	216	1942	1336	284	1121	663	1183	604	1152	633	1944	1332	315,04	108,22	332,23	124,80	323,63	116,51	204,62	295,06	533,46	271,04	292,88	532,09					616,00	616,00	3,51	3,68	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4747	11:27:12.338	1.39747E+15																15		Fixation	216	1942	1336	285	1098	673	1155	601	1126	637	1918	1336	308,59	105,59	324,61	125,68	316,60	115,63	204,52	294,99	533,44	270,97	293,04	532,38					615,95	615,95	3,51	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4763	11:27:12.354	1.39747E+15																15		Fixation	216	1942	1336	286	924	700	1010	625	967	662	1759	1361	259,50	97,88	283,62	119,11	271,56	108,50	204,13	295,02	533,58	270,44	292,39	531,46					616,11	616,11	3,52	3,69	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4780	11:27:12.371	1.39747E+15																16		Fixation	250	1671	1363	287	834	699	908	638	871	668	1663	1367	234,45	98,40	255,12	115,27	244,78	106,84	203,92	294,54	532,86	270,12	292,15	531,04					615,25	615,25	3,50	3,67	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4797	11:27:12.388	1.39747E+15																16		Fixation	250	1671	1363	288	848	686	920	631	884	658	1676	1357	238,37	101,89	258,41	117,40	248,39	109,65	203,90	294,60	532,99	270,13	292,28	531,26					615,39	615,39	3,49	3,65	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4813	11:27:12.404	1.39747E+15																16		Fixation	250	1671	1363	289	844	695	914	632	879	663	1671	1362	237,14	99,40	256,76	116,97	246,95	108,19	203,86	294,65	533,10	270,12	292,26	531,26					615,52	615,52	3,48	3,66	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									4830	11:27:12.421	1.39747E+15																16		Fixation	250	1671	1363	290	852	697	910	635	881	666	1673	1365	239,37	98,91	255,54	116,14	247,45	107,53	203,84	294,60	533,06	270,12	292,22	531,21					615,46	615,46	3,49	3,65	0	0			
